article_id,year,clean_text
898,1989,st jame parish woman whose daughter die append improp treatment lutcher doctor judgment suit daughter death senoria matthew lutcher su dr ward turner malpractic death daughter sabrina cetter controversi later settl doctor su damag patient compens fund april st jame parish juri
899,1989,old schoolhous damag fire woodinvil two fire includ one inflict heavi smoke damag old hollywood hill school hous kept firefight king counti fire district jump nearli three hour morn chief jim davi said firefight first call vacant hous engulf flame near th avenu northeast northeast rd street hous far gone save said ad fire
900,1989,editor record feel drug alcohol test mandatori whenev public safeti stake person choos drug alcohol jeopard anoth person safeti busi howev person partak drug alcohol respons peopl well bu driver train conductor pilot longer matter individu choic concern sinc live other
901,1989,carthag man arrest tuesday burglari warrant stem aug break levi hous bar state st stolen carthag polic said accord polic gerald overton jefferson st arrest home charg third degre burglari overton allegedli took money levi hous bar break back door establish polic said overton remand
902,1989,volunt comb key biscayn beach saturday third annual coastal cleanup found half amount trash found last year event accord organ volunt particip cleanup organ nonprofit center marin conserv volunt given gallon trash bag talli sheet sign one three collect point key biscayn noon end
903,1989,famili histori seminar plan dear troubl shooter famili histori seminar scottish quaker southeastern state genealog research plan orang counti genealog societi oct anaheim unit methodist church ball road anaheim paul smart supervisor british research ld famili histori center salt lake citi discuss find scottish ancestor session
904,1989,daviess circuit court indict franki lee hurt whose address court record fourth st indict tuesday two count traffick food stamp one count receiv stolen properti randal eugen johnson churchil court indict tuesday misdemeanor charg crimin facilit commit crimin possess forg instrument charg amend grand juri feloni count crimin possess forg
905,1989,bag dri plaster dust section interst merci road yesterday morn slow southbound traffic hour road crew clean mess spill report highway patrol offic abl pull broken bag freeway said chp spokeswoman alicia contrera said eight bag probabl fell truck offic wit inform state depart
906,1989,la guerrilla del frent farabundo marti para la liberacion nacion fmln anuncio el miercol que en mayo iniciara una nueva ofensiva militar en respuesta lo que califico de una escalada represiva contra lo trabajador casi al mismo tiempo la fuerza armada informaron que guerrillero murieron tre resultaron herido fueron capturado en combat registrado en la ultima hora la fuerza aerea salvadorena presento el miercol guerrillero que fueron
907,1989,dear ann lander mother three children two boy girl middl child drive nut everyth horribl littl sister twice much work two children put togeth found fantas peac life would without would feel guilti thought final decid talk pediatrician list everyth wrong child behavior chronic stuffi
908,1989,catherin trevison tribun court report face woman allegedli beaten husband nine day still blacken bruis preliminari hear monday incid day earlier donna burnett la crescent st apt told judg denni montabon john burnett held kitchen wall punch repeatedli argument tri phone help broke phone said abl
